[15:20:08] (/who) RusBoy (~dima1236@85-64-70-246.barak.net.il) dima1236
[1] 200- [202] Freddy       No Tagline Set           1,343   21,466MB    235K/s
[1] 200- [203] gover        No Tagline Set           1,630   21,253MB     94K/s
[1] 200- [204] clownpossy   No Tagline Set           1,192   20,651MB    286K/s
[1] 200- [205] Jumpman      No Tagline Set           1,382   19,975MB    132K/s
[1] 200- [206] boot         No Tagline Set           1,925   16,933MB    533K/s
[1] 200- [207] DoubleD      No Tagline Set             416   16,468MB    551K/s
[1] 200- [208] RZA          No Tagline Set             372   16,386MB    546K/s
[1] 200- [209] YSP-PRE      No Tagline Set             881   15,913MB    258K/s
[1] 200- [210] digitech     r.i.p. camron :<         2,159   15,500MB    755K/s
[1] 200- [211] MiNDTRiCK    No Tagline Set           1,304   15,448MB    251K/s
[1] 200- [212] vibe         No Tagline Set             955   14,614MB   3040K/s
[1] 200- [213] lj-space     No Tagline Set             743   14,567MB    162K/s
[1] 200- [214] Astrix       No Tagline Set             875   14,444MB    178K/s
[1] 200- [215] viper        No Tagline Set             830   13,860MB     70K/s
[1] 200- [216] shatts       No Tagline Set             518   13,790MB    392K/s
[1] 200- [217] kopykat      No Tagline Set             463   13,676MB    532K/s
[1] 200- [218] Mastodon5    No Tagline Set           1,640   12,852MB     56K/s
[1] 200- [219] Agent47      No Tagline Set             787   12,627MB    240K/s
[1] 200- [220] cyberwolf    No Tagline Set           1,889   12,480MB    690K/s
[1] 200- [221] MSGPDA       No Tagline Set             994   12,238MB     90K/s
[1] 200- [222] neophyte     blaat                    1,008   11,891MB    174K/s
[1] 200- [223] k4BA         m00h                       772   11,433MB    513K/s
[1] 200- [224] freak69      No Tagline Set             976   11,416MB   2117K/s
[1] 200- [225] pirupa       No Tagline Set           1,063   11,343MB     41K/s
[1] 200- [226] shadow       No Tagline Set             283   11,341MB    265K/s
[1] 200- [227] pro          No Tagline Set           1,897   11,043MB   1338K/s
[1] 200- [228] aLiJo        No Tagline Set             887   10,655MB    554K/s
[1] 200- [229] T            No Tagline Set           1,430   10,559MB    224K/s
[1] 200- [230] ranger       No Tagline Set             393   10,416MB   3792K/s
[1] 200- [231] Shielden     You'll Never Walk Alon   1,179   10,362MB    573K/s
[1] 200- [232] chiller      <+> L I F E S U X X <+   2,085   10,302MB    380K/s
[1] 200- [233] RBT          No Tagline Set           2,332    9,693MB     74K/s
[1] 200- [234] RusBoy       No Tagline Set           1,145    9,429MB   1236K/s
[1] 200- [235] HB-PRE       No Tagline Set             912    9,418MB    620K/s
[1] 200- [236] cythix       No Tagline Set             670    9,234MB    266K/s
[1] 200- [237] DeRo         ...                      1,155    8,764MB    513K/s
[1] 200- [238] Cyprox       Gas met die zooi.          994    8,428MB    234K/s
[1] 200- [239] djmns        No Tagline Set             614    8,056MB    328K/s
[1] 200- [240] DVT-ONE      No Tagline Set             593    7,971MB    118K/s
[1] 200- [241] conio        No Tagline Set             938    7,869MB    336K/s
[1] 200- [242] FranDJ       No Tagline Set             244    7,133MB     64K/s
[1] 200- [243] Trance       No Tagline Set             896    6,895MB   1701K/s
[1] 200- [244] tool         No Tagline Set             497    6,446MB    216K/s
[1] 200- [245] wrecked      BERC 2oo4                  781    6,446MB    231K/s
[1] 200- [246] wOize        No Tagline Set             193    6,189MB    376K/s
[1] 200- [247] showtex      No Tagline Set             546    6,178MB    423K/s
[1] 200- [248] ls           -+ AES * AMNMP3 +-         837    5,668MB    449K/s
[1] 200- [249] Ynzu         No Tagline Set             682    5,605MB    630K/s
[1] 200- [250] kiekeboe     No Tagline Set             718    5,576MB    269K/s
[1] 200- [251] ovar         No Tagline Set             628    5,374MB    312K/s
[1] 200- [252] srnnailik    No Tagline Set             124    4,973MB    237K/s
[1] 200- [253] dominator    OWN                        562    4,846MB    851K/s
[1] 200- [254] PORNHOLiO    No Tagline Set             169    4,703MB    551K/s
[1] 200- [255] pete         No Tagline Set             344    4,138MB    937K/s
[1] 200- [256] klemik       No Tagline Set              93    3,975MB     71K/s
[1] 200- [257] Jojo1        No Tagline Set              72    3,879MB    261K/s
[1] 200- [258] DeX          No Tagline Set             117    3,853MB   1310K/s
[1] 200- [259] otz          No Tagline Set             378    3,849MB    131K/s
[1] 200- [260] youngman     No Tagline Set             468    3,807MB    832K/s
[1] 200- [261] kostantinos  No Tagline Set             351    3,729MB     60K/s
[1] 200- [262] zanta        No Tagline Set             125    3,723MB    195K/s
[1] 200- [263] feigling     No Tagline Set             485    3,595MB    473K/s
[1] 200- [264] bolek        No Tagline Set             664    3,405MB    291K/s
[1] 200- [265] ihsahn       No Tagline Set             421    3,318MB    139K/s
[1] 200- [266] spot         No Tagline Set             165    3,278MB    726K/s
[1] 200- [267] AgentData    No Tagline Set             271    3,098MB    308K/s
[1] 200- [268] johs         No Tagline Set             238    3,014MB    565K/s
[1] 200- [269] vorpal       For the Love of the Ga     345    2,894MB   1492K/s
[1] 200- [270] heaumeau     No Tagline Set             417    2,793MB    433K/s
[1] 200- [271] mikado       No Tagline Set             201    2,719MB     54K/s
[1] 200- [272] mdj          No Tagline Set             234    2,611MB     52K/s
[1] 200- [273] wizkid       No Tagline Set             939    2,568MB    283K/s
[1] 200- [274] knocker      No Tagline Set             254    2,410MB     88K/s
[1] 200- [275] CRN-GADM     No Tagline Set             172    2,379MB    480K/s
[1] 200- [276] arjen        special delivery           334    2,373MB    383K/s
[1] 200- [277] malexx       No Tagline Set             166    2,322MB   3052K/s
[1] 200- [278] edwin        ...Time To ZzZz...         177    2,066MB     87K/s
[1] 200- [279] HRS          No Tagline Set              46    2,046MB    349K/s
[1] 200- [280] EZY          No Tagline Set              92    2,003MB    334K/s
[1] 200- [281] bg           No Tagline Set             214    2,002MB    294K/s
[1] 200- [282] FLYER        No Tagline Set             151    1,952MB    141K/s
[1] 200- [283] AMRC_GOD     No Tagline Set             252    1,899MB     32K/s
[1] 200- [284] legend       No Tagline Set             163    1,873MB   1773K/s
[1] 200- [285] tHeGamE      Do You Wanna Play?          59    1,748MB    845K/s
[1] 200- [286] muthunt      No Tagline Set             229    1,733MB    178K/s
[1] 200- [287] darvinham    No Tagline Set             181    1,660MB    341K/s
[1] 200- [288] phatjudge    DGN:AES:JUST               170    1,637MB    198K/s
[1] 200- [289] d            No Tagline Set             118    1,479MB    218K/s
[1] 200- [290] bxn          No Tagline Set              34    1,451MB   2520K/s
[1] 200- [291] michael      No Tagline Set           1,274    1,438MB    122K/s
[1] 200- [292] retr0        No Tagline Set             163    1,421MB    998K/s
[1] 200- [293] gonz         No Tagline Set              35    1,415MB     97K/s
[1] 200- [294] x-war        ***DGN***                  102    1,409MB    126K/s
[1] 200- [295] f-town       No Tagline Set             211    1,406MB    390K/s
[1] 200- [296] wdragon      No Tagline Set              27    1,308MB     89K/s
[1] 200- [297] hirn         No Tagline Set             227    1,175MB     72K/s
[1] 200- [298] tjyv         No Tagline Set             119    1,032MB    989K/s
[1] 200- [299] redlight     No Tagline Set             122      980MB     58K/s
[1] 200- [300] mtx          No Tagline Set             107      979MB    210K/s
[1] 200- [301] sniper       No Tagline Set             198      938MB     69K/s
[1] 200- [302] lcfpre       No Tagline Set              36      873MB     54K/s
[1] 200- [303] sark         No Tagline Set              70      839MB   1802K/s
[1] 200- [304] twch0re1     No Tagline Set             336      824MB    138K/s
[1] 200- [305] DonVito      No Tagline Set              55      753MB    209K/s
[1] 200- [306] Ibanez5K     No Tagline Set              39      649MB   1242K/s
[1] 200- [307] raistlin     No Tagline Set              74      556MB     49K/s
[1] 200- [308] FTDpre       Fuck The Dumb               47      541MB    234K/s
[1] 200- [309] microbe      No Tagline Set              36      463MB    824K/s
[1] 200- [310] massacrew    The True Dark Lord          24      455MB     77K/s
[1] 200- [311] flow         No Tagline Set              77      411MB    114K/s
[1] 200- [312] fantastic    No Tagline Set              42      379MB    337K/s
[1] 200- [313] silcs        No Tagline Set              29      377MB    638K/s
[1] 200- [314] Ranma1       No Tagline Set              17      308MB     87K/s
[1] 200- [315] joemamma     No Tagline Set              37      281MB     91K/s
[1] 200- [316] tato         No Tagline Set              58      276MB     37K/s
[1] 200- [317] CoCoTaSo     No Tagline Set             132      253MB     43K/s
[1] 200- [318] Flutlicht    No Tagline Set               9      203MB    588K/s
[1] 200- [319] kaiitos      No Tagline Set              24      115MB    153K/s
[1] 200- [320] kazz         No Tagline Set              12       95MB    422K/s
[1] 200- [321] e9           No Tagline Set               2       82MB    267K/s
[1] 200- [322] mdave        No Tagline Set               5       76MB     91K/s
[1] 200- [323] Itastank     No Tagline Set              27       69MB     49K/s
[1] 200- [324] DJDigital    No Tagline Set              14       66MB     91K/s
[1] 200- [325] pride        No Tagline Set              23       49MB     56K/s
[1] 200- [326] gryphon      No Tagline Set               1       47MB    317K/s
[1] 200- [327] UNiT-PRE     No Tagline Set               8       45MB    131K/s
[1] 200- [328] aylien       No Tagline Set               8       24MB     71K/s
[1] 200- [329] KzTeam       Kay Zee Team                 7       20MB    247K/s
[1] 200- [330] kid6502      No Tagline Set               7       18MB     68K/s
[1] 200- [331] lose         No Tagline Set           1,488       14MB     10K/s
[1] 200- [332] Trolden      No Tagline Set               7       13MB    161K/s
[1] 200- [333] Fearless     BOOOYASHAKA                  8        8MB     84K/s
[1] 200- [334] LeftY        No Tagline Set               2        7MB    229K/s
[1] 200- [335] m00nman      No Tagline Set               1        5MB     31K/s
[1] 200- [336] ALC-PRE      No Tagline Set               4        4MB    388K/s
[1] 200- [337] spz          No Tagline Set               1        3MB    196K/s
[1] 200- [338] ax1m         No Tagline Set               1        1MB    218K/s
[1] 200- [339] watte        No Tagline Set              20        0MB      1K/s
[1] 200- [340] Kajo         No Tagline Set               4        0MB      1K/s
[1] 200- [341] AeGr0r       No Tagline Set               1        0MB     11K/s
[1] 200- [342] wtorek       No Tagline Set               1        0MB      1K/s
[1] 200- [343] Against      No Tagline Set               1        0MB      9K/s
[1] 200- [344] GiZZmO       No Tagline Set               1        0MB      6K/s
[1] 200- `-=-------------------------------------------------------------------=-'
